Test Time	Applied Command	CASModeExternalEcho	CASModeExecution	CASTime	CASCBITResult	CASdiagnostic	Rezerve	CASModeStatus	CASBusVoltage	CASBusCurrent	CASTemperature	CASFinPositionIE	CASFinVelocityIE	CASFinPositionAAE	CASFinPositionDAE	CASMotorCurrent	CASPrevMsgStatus	CASPrevMsgTimeStamp	CASErrorCounter	CASRxMsgCounter
0.5170	0.0000	0.0000	1.0000	0.5170	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	14.0066	53.0757	82.1910	0.0000	0.0000	0.0000	0.0000	517.0341	0.0000	259.0000
0.5190	0.0000	0.0000	1.0000	0.5190	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	13.8233	53.2617	92.9898	0.0000	0.0000	0.0000	0.0000	519.0381	0.0000	260.0000
0.5210	0.0000	0.0000	1.0000	0.5210	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	14.5153	53.4296	83.9668	0.0000	0.0000	0.0000	0.0000	521.0421	0.0000	261.0000
0.5230	0.0000	0.0000	1.0000	0.5230	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	13.9799	53.5935	81.9406	0.0000	0.0000	0.0000	0.0000	523.0461	0.0000	262.0000
0.5251	0.0000	0.0000	1.0000	0.5251	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	14.2054	53.7563	81.4154	0.0000	0.0000	0.0000	0.0000	525.0501	0.0000	263.0000
0.5271	0.0000	0.0000	1.0000	0.5271	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	14.4902	53.9219	82.7897	0.0000	0.0000	0.0000	0.0000	527.0541	0.0000	264.0000
0.5291	0.0000	0.0000	1.0000	0.5291	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	13.7627	54.0759	76.9913	0.0000	0.0000	0.0000	0.0000	529.0581	0.0000	265.0000
0.5311	0.0000	0.0000	1.0000	0.5311	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	14.5412	54.2443	84.1897	0.0000	0.0000	0.0000	0.0000	531.0621	0.0000	266.0000
0.5331	0.0000	0.0000	1.0000	0.5331	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	13.1039	54.4115	83.5934	0.0000	0.0000	0.0000	0.0000	533.0661	0.0000	267.0000
0.5351	0.0000	0.0000	1.0000	0.5351	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	12.9686	54.5741	81.3330	0.0000	0.0000	0.0000	0.0000	535.0701	0.0000	268.0000
0.5371	0.0000	0.0000	1.0000	0.5371	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	13.0839	54.7496	87.7405	0.0000	0.0000	0.0000	0.0000	537.0741	0.0000	269.0000
0.5391	0.0000	0.0000	1.0000	0.5391	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	13.1087	54.9133	81.8450	0.0000	0.0000	0.0000	0.0000	539.0782	0.0000	270.0000
0.5411	0.0000	0.0000	1.0000	0.5411	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	14.4040	55.0731	79.9187	0.0000	0.0000	0.0000	0.0000	541.0822	0.0000	271.0000
0.5431	0.0000	0.0000	1.0000	0.5431	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	13.0871	55.2143	70.5847	0.0000	0.0000	0.0000	0.0000	543.0862	0.0000	272.0000
0.5451	0.0000	0.0000	1.0000	0.5451	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	13.4265	55.3882	86.9409	0.0000	0.0000	0.0000	0.0000	545.0902	0.0000	273.0000
0.5471	0.0000	0.0000	1.0000	0.5471	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	12.0174	55.5387	75.2522	0.0000	0.0000	0.0000	0.0000	547.0942	0.0000	274.0000
0.5491	0.0000	0.0000	1.0000	0.5491	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	11.8320	55.6870	74.1603	0.0000	0.0000	0.0000	0.0000	549.0982	0.0000	275.0000
0.5511	0.0000	0.0000	1.0000	0.5511	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	11.8754	55.8558	84.3999	0.0000	0.0000	0.0000	0.0000	551.1022	0.0000	276.0000
0.5531	0.0000	0.0000	1.0000	0.5531	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	10.9676	56.0102	77.2114	0.0000	0.0000	0.0000	0.0000	553.1062	0.0000	277.0000
0.5551	0.0000	0.0000	1.0000	0.5551	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	11.3298	56.1723	81.0229	0.0000	0.0000	0.0000	0.0000	555.1102	0.0000	278.0000
0.5571	0.0000	0.0000	1.0000	0.5571	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	11.7292	56.3400	83.8659	0.0000	0.0000	0.0000	0.0000	557.1142	0.0000	279.0000
0.5591	0.0000	0.0000	1.0000	0.5591	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	10.9771	56.5084	84.1726	0.0000	0.0000	0.0000	0.0000	559.1182	0.0000	280.0000
0.5611	0.0000	0.0000	1.0000	0.5611	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	10.0071	56.6622	76.9188	0.0000	0.0000	0.0000	0.0000	561.1222	0.0000	281.0000
0.5631	0.0000	0.0000	1.0000	0.5631	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	11.0512	56.8254	81.6209	0.0000	0.0000	0.0000	0.0000	563.1263	0.0000	282.0000
0.5651	0.0000	0.0000	1.0000	0.5651	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	9.9073	56.9882	81.3740	0.0000	0.0000	0.0000	0.0000	565.1303	0.0000	283.0000
0.5671	0.0000	0.0000	1.0000	0.5671	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	9.2327	57.1570	84.3886	0.0000	0.0000	0.0000	0.0000	567.1343	0.0000	284.0000
0.5691	0.0000	0.0000	1.0000	0.5691	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	9.7674	57.3224	82.6909	0.0000	0.0000	0.0000	0.0000	569.1383	0.0000	285.0000
0.5711	0.0000	0.0000	1.0000	0.5711	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	9.8469	57.4963	86.9515	0.0000	0.0000	0.0000	0.0000	571.1423	0.0000	286.0000
0.5731	0.0000	0.0000	1.0000	0.5731	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	10.1206	57.6530	78.3850	0.0000	0.0000	0.0000	0.0000	573.1463	0.0000	287.0000
0.5752	0.0000	0.0000	1.0000	0.5752	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	10.7686	57.8372	92.1006	0.0000	0.0000	0.0000	0.0000	575.1503	0.0000	288.0000
0.5772	0.0000	0.0000	1.0000	0.5772	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	9.9062	58.0047	83.7106	0.0000	0.0000	0.0000	0.0000	577.1543	0.0000	289.0000
0.5792	0.0000	0.0000	1.0000	0.5792	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	8.9161	58.1700	82.6931	0.0000	0.0000	0.0000	0.0000	579.1583	0.0000	290.0000
0.5812	0.0000	0.0000	1.0000	0.5812	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	9.4488	58.3411	85.5063	0.0000	0.0000	0.0000	0.0000	581.1623	0.0000	291.0000
0.5832	0.0000	0.0000	1.0000	0.5832	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	10.0726	58.5205	89.7210	0.0000	0.0000	0.0000	0.0000	583.1663	0.0000	292.0000
0.5852	0.0000	0.0000	1.0000	0.5852	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	9.5673	58.6960	87.7382	0.0000	0.0000	0.0000	0.0000	585.1703	0.0000	293.0000
0.5872	0.0000	0.0000	1.0000	0.5872	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	11.8502	58.8683	86.1493	0.0000	0.0000	0.0000	0.0000	587.1743	0.0000	294.0000
0.5892	0.0000	0.0000	1.0000	0.5892	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	11.5345	59.0363	83.9920	0.0000	0.0000	0.0000	0.0000	589.1784	0.0000	295.0000
0.5912	0.0000	0.0000	1.0000	0.5912	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	11.2965	59.2217	92.7372	0.0000	0.0000	0.0000	0.0000	591.1824	0.0000	296.0000
0.5932	0.0000	0.0000	1.0000	0.5932	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	11.2352	59.4092	93.7324	0.0000	0.0000	0.0000	0.0000	593.1864	0.0000	297.0000
0.5952	0.0000	0.0000	1.0000	0.5952	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	11.3825	59.6074	99.1088	0.0000	0.0000	0.0000	0.0000	595.1904	0.0000	298.0000
0.5972	0.0000	0.0000	1.0000	0.5972	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	11.9327	59.8259	109.2629	0.0000	0.0000	0.0000	0.0000	597.1944	0.0000	299.0000
0.5992	0.0000	0.0000	1.0000	0.5992	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	12.1767	60.0208	97.4083	0.0000	0.0000	0.0000	0.0000	599.1984	0.0000	300.0000
0.6012	0.0000	0.0000	1.0000	0.6012	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	12.7110	60.2277	103.4555	0.0000	0.0000	0.0000	0.0000	601.2024	0.0000	301.0000
0.6032	0.0000	0.0000	1.0000	0.6032	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	12.2465	60.4408	106.5476	0.0000	0.0000	0.0000	0.0000	603.2064	0.0000	302.0000
0.6052	0.0000	0.0000	1.0000	0.6052	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	12.9803	60.6559	107.5643	0.0000	0.0000	0.0000	0.0000	605.2104	0.0000	303.0000
0.6072	0.0000	0.0000	1.0000	0.6072	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	12.1674	60.8677	105.9263	0.0000	0.0000	0.0000	0.0000	607.2144	0.0000	304.0000
0.6092	0.0000	0.0000	1.0000	0.6092	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	13.1200	61.0678	100.0084	0.0000	0.0000	0.0000	0.0000	609.2184	0.0000	305.0000
0.6112	0.0000	0.0000	1.0000	0.6112	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	13.6428	61.2596	95.9000	0.0000	0.0000	0.0000	0.0000	611.2224	0.0000	306.0000
0.6132	0.0000	0.0000	1.0000	0.6132	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	13.3983	61.4757	108.0821	0.0000	0.0000	0.0000	0.0000	613.2265	0.0000	307.0000
0.6152	0.0000	0.0000	1.0000	0.6152	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	12.8813	61.6840	104.1400	0.0000	0.0000	0.0000	0.0000	615.2305	0.0000	308.0000
0.6172	0.0000	0.0000	1.0000	0.6172	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	13.9014	61.9167	116.3394	0.0000	0.0000	0.0000	0.0000	617.2345	0.0000	309.0000
0.6192	0.0000	0.0000	1.0000	0.6192	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	14.3931	62.1479	115.6047	0.0000	0.0000	0.0000	0.0000	619.2385	0.0000	310.0000
0.6212	0.0000	0.0000	1.0000	0.6212	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	13.4108	62.3674	109.7429	0.0000	0.0000	0.0000	0.0000	621.2425	0.0000	311.0000
0.6232	0.0000	0.0000	1.0000	0.6232	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	13.8296	62.5957	114.1865	0.0000	0.0000	0.0000	0.0000	623.2465	0.0000	312.0000
0.6253	0.0000	0.0000	1.0000	0.6253	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	13.8983	62.8237	113.9765	0.0000	0.0000	0.0000	0.0000	625.2505	0.0000	313.0000
0.6273	0.0000	0.0000	1.0000	0.6273	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	14.1587	63.0583	117.3202	0.0000	0.0000	0.0000	0.0000	627.2545	0.0000	314.0000
0.6293	0.0000	0.0000	1.0000	0.6293	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	14.0178	63.2873	114.4733	0.0000	0.0000	0.0000	0.0000	629.2585	0.0000	315.0000
0.6313	0.0000	0.0000	1.0000	0.6313	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	14.2116	63.5136	113.1380	0.0000	0.0000	0.0000	0.0000	631.2625	0.0000	316.0000
0.6333	0.0000	0.0000	1.0000	0.6333	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	13.3658	63.7545	120.4908	0.0000	0.0000	0.0000	0.0000	633.2665	0.0000	317.0000
0.6353	0.0000	0.0000	1.0000	0.6353	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	14.0752	63.9959	120.6841	0.0000	0.0000	0.0000	0.0000	635.2705	0.0000	318.0000
0.6373	0.0000	0.0000	1.0000	0.6373	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	12.6573	64.2261	115.0965	0.0000	0.0000	0.0000	0.0000	637.2745	0.0000	319.0000
0.6393	0.0000	0.0000	1.0000	0.6393	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	12.0319	64.4729	123.3861	0.0000	0.0000	0.0000	0.0000	639.2786	0.0000	320.0000
0.6413	0.0000	0.0000	1.0000	0.6413	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	13.0197	64.7280	127.5621	0.0000	0.0000	0.0000	0.0000	641.2826	0.0000	321.0000
0.6433	0.0000	0.0000	1.0000	0.6433	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	12.9734	64.9768	124.4150	0.0000	0.0000	0.0000	0.0000	643.2866	0.0000	322.0000
0.6453	0.0000	0.0000	1.0000	0.6453	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	12.6080	65.2138	118.4710	0.0000	0.0000	0.0000	0.0000	645.2906	0.0000	323.0000
0.6473	0.0000	0.0000	1.0000	0.6473	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	12.7506	65.4456	115.9161	0.0000	0.0000	0.0000	0.0000	647.2946	0.0000	324.0000
0.6493	0.0000	0.0000	1.0000	0.6493	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	11.7322	65.6903	122.3619	0.0000	0.0000	0.0000	0.0000	649.2986	0.0000	325.0000
0.6513	0.0000	0.0000	1.0000	0.6513	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	12.5401	65.9271	118.3908	0.0000	0.0000	0.0000	0.0000	651.3026	0.0000	326.0000
0.6533	0.0000	0.0000	1.0000	0.6533	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	11.9309	66.1472	110.0409	0.0000	0.0000	0.0000	0.0000	653.3066	0.0000	327.0000
0.6553	0.0000	0.0000	1.0000	0.6553	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	11.1946	66.3934	123.0795	0.0000	0.0000	0.0000	0.0000	655.3106	0.0000	328.0000
0.6573	0.0000	0.0000	1.0000	0.6573	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	10.8354	66.6358	121.2286	0.0000	0.0000	0.0000	0.0000	657.3146	0.0000	329.0000
0.6593	0.0000	0.0000	1.0000	0.6593	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	10.5564	66.8874	125.7845	0.0000	0.0000	0.0000	0.0000	659.3186	0.0000	330.0000
0.6613	0.0000	0.0000	1.0000	0.6613	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	9.7800	67.1308	121.7269	0.0000	0.0000	0.0000	0.0000	661.3226	0.0000	331.0000
0.6633	0.0000	0.0000	1.0000	0.6633	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	11.2730	67.3636	116.3619	0.0000	0.0000	0.0000	0.0000	663.3267	0.0000	332.0000
0.6653	0.0000	0.0000	1.0000	0.6653	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	11.3046	67.5963	116.3532	0.0000	0.0000	0.0000	0.0000	665.3307	0.0000	333.0000
0.6673	0.0000	0.0000	1.0000	0.6673	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	10.3849	67.8248	114.2813	0.0000	0.0000	0.0000	0.0000	667.3347	0.0000	334.0000
0.6693	0.0000	0.0000	1.0000	0.6693	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	10.7453	68.0522	113.7081	0.0000	0.0000	0.0000	0.0000	669.3387	0.0000	335.0000
0.6713	0.0000	0.0000	1.0000	0.6713	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	9.7041	68.2819	114.8246	0.0000	0.0000	0.0000	0.0000	671.3427	0.0000	336.0000
0.6733	0.0000	0.0000	1.0000	0.6733	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	10.1609	68.5188	118.4332	0.0000	0.0000	0.0000	0.0000	673.3467	0.0000	337.0000
0.6754	0.0000	0.0000	1.0000	0.6754	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	9.8757	68.7498	115.5218	0.0000	0.0000	0.0000	0.0000	675.3507	0.0000	338.0000
0.6774	0.0000	0.0000	1.0000	0.6774	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	9.5105	68.9859	118.0629	0.0000	0.0000	0.0000	0.0000	677.3547	0.0000	339.0000
0.6794	0.0000	0.0000	1.0000	0.6794	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	9.6132	69.2019	107.9655	0.0000	0.0000	0.0000	0.0000	679.3587	0.0000	340.0000
0.6814	0.0000	0.0000	1.0000	0.6814	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	10.1095	69.4441	121.1442	0.0000	0.0000	0.0000	0.0000	681.3627	0.0000	341.0000
0.6834	0.0000	0.0000	1.0000	0.6834	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	11.4803	69.6563	106.0992	0.0000	0.0000	0.0000	0.0000	683.3667	0.0000	342.0000
0.6854	0.0000	0.0000	1.0000	0.6854	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	10.9065	69.8695	106.5655	0.0000	0.0000	0.0000	0.0000	685.3707	0.0000	343.0000
0.6874	0.0000	0.0000	1.0000	0.6874	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	10.5687	70.0882	109.3827	0.0000	0.0000	0.0000	0.0000	687.3747	0.0000	344.0000
0.6894	0.0000	0.0000	1.0000	0.6894	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	11.2172	70.3129	112.3201	0.0000	0.0000	0.0000	0.0000	689.3788	0.0000	345.0000
0.6914	0.0000	0.0000	1.0000	0.6914	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	10.6107	70.5270	107.0677	0.0000	0.0000	0.0000	0.0000	691.3828	0.0000	346.0000
0.6934	0.0000	0.0000	1.0000	0.6934	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	10.9375	70.7351	104.0554	0.0000	0.0000	0.0000	0.0000	693.3868	0.0000	347.0000
0.6954	0.0000	0.0000	1.0000	0.6954	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	12.4369	70.9476	106.2249	0.0000	0.0000	0.0000	0.0000	695.3908	0.0000	348.0000
0.6974	0.0000	0.0000	1.0000	0.6974	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	11.8527	71.1627	107.5734	0.0000	0.0000	0.0000	0.0000	697.3948	0.0000	349.0000
0.6994	0.0000	0.0000	1.0000	0.6994	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	12.4312	71.3622	99.7361	0.0000	0.0000	0.0000	0.0000	699.3988	0.0000	350.0000
0.7014	0.0000	0.0000	1.0000	0.7014	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	12.4236	71.5653	101.5695	0.0000	0.0000	0.0000	0.0000	701.4028	0.0000	351.0000
0.7034	0.0000	0.0000	1.0000	0.7034	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	12.5995	71.7681	101.3879	0.0000	0.0000	0.0000	0.0000	703.4068	0.0000	352.0000
0.7054	0.0000	0.0000	1.0000	0.7054	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	13.3187	71.9699	100.8773	0.0000	0.0000	0.0000	0.0000	705.4108	0.0000	353.0000
0.7074	0.0000	0.0000	1.0000	0.7074	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	13.2163	72.1599	95.0340	0.0000	0.0000	0.0000	0.0000	707.4148	0.0000	354.0000
0.7094	0.0000	0.0000	1.0000	0.7094	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	13.2829	72.3483	94.1626	0.0000	0.0000	0.0000	0.0000	709.4188	0.0000	355.0000
0.7114	0.0000	0.0000	1.0000	0.7114	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	12.2258	72.5487	100.2421	0.0000	0.0000	0.0000	0.0000	711.4228	0.0000	356.0000
0.7134	0.0000	0.0000	1.0000	0.7134	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	13.6303	72.7203	85.7676	0.0000	0.0000	0.0000	0.0000	713.4269	0.0000	357.0000
0.7154	0.0000	0.0000	1.0000	0.7154	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	14.0757	72.8841	81.9000	0.0000	0.0000	0.0000	0.0000	715.4309	0.0000	358.0000
0.7174	0.0000	0.0000	1.0000	0.7174	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	14.9808	73.0736	94.7694	0.0000	0.0000	0.0000	0.0000	717.4349	0.0000	359.0000
0.7194	0.0000	0.0000	1.0000	0.7194	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	13.6130	73.2562	91.2877	0.0000	0.0000	0.0000	0.0000	719.4389	0.0000	360.0000
0.7214	0.0000	0.0000	1.0000	0.7214	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	13.8760	73.4412	92.5093	0.0000	0.0000	0.0000	0.0000	721.4429	0.0000	361.0000
0.7234	0.0000	0.0000	1.0000	0.7234	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	13.9708	73.6098	84.2742	0.0000	0.0000	0.0000	0.0000	723.4469	0.0000	362.0000
0.7255	0.0000	0.0000	1.0000	0.7255	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	13.5302	73.7768	83.5160	0.0000	0.0000	0.0000	0.0000	725.4509	0.0000	363.0000
0.7275	0.0000	0.0000	1.0000	0.7275	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	13.7604	73.9531	88.1517	0.0000	0.0000	0.0000	0.0000	727.4549	0.0000	364.0000
0.7295	0.0000	0.0000	1.0000	0.7295	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	13.5622	74.1269	86.9120	0.0000	0.0000	0.0000	0.0000	729.4589	0.0000	365.0000
0.7315	0.0000	0.0000	1.0000	0.7315	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	13.9923	74.2874	80.2391	0.0000	0.0000	0.0000	0.0000	731.4629	0.0000	366.0000
0.7335	0.0000	0.0000	1.0000	0.7335	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	13.4477	74.4280	70.3271	0.0000	0.0000	0.0000	0.0000	733.4669	0.0000	367.0000
0.7355	0.0000	0.0000	1.0000	0.7355	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	12.6422	74.5929	82.4314	0.0000	0.0000	0.0000	0.0000	735.4709	0.0000	368.0000
0.7375	0.0000	0.0000	1.0000	0.7375	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	13.9651	74.7371	72.0861	0.0000	0.0000	0.0000	0.0000	737.4749	0.0000	369.0000
0.7395	0.0000	0.0000	1.0000	0.7395	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	13.4400	74.8956	79.2387	0.0000	0.0000	0.0000	0.0000	739.4790	0.0000	370.0000
0.7415	0.0000	0.0000	1.0000	0.7415	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	13.0527	75.0790	91.7070	0.0000	0.0000	0.0000	0.0000	741.4830	0.0000	371.0000
0.7435	0.0000	0.0000	1.0000	0.7435	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	13.0885	75.2451	83.0839	0.0000	0.0000	0.0000	0.0000	743.4870	0.0000	372.0000
0.7455	0.0000	0.0000	1.0000	0.7455	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	12.0172	75.4124	83.6031	0.0000	0.0000	0.0000	0.0000	745.4910	0.0000	373.0000
0.7475	0.0000	0.0000	1.0000	0.7475	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	12.4672	75.5742	80.9329	0.0000	0.0000	0.0000	0.0000	747.4950	0.0000	374.0000
0.7495	0.0000	0.0000	1.0000	0.7495	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	12.0402	75.7485	87.1633	0.0000	0.0000	0.0000	0.0000	749.4990	0.0000	375.0000
0.7515	0.0000	0.0000	1.0000	0.7515	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	12.1281	75.8903	70.8591	0.0000	0.0000	0.0000	0.0000	751.5030	0.0000	376.0000
0.7535	0.0000	0.0000	1.0000	0.7535	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	11.0341	76.0370	73.3462	0.0000	0.0000	0.0000	0.0000	753.5070	0.0000	377.0000
0.7555	0.0000	0.0000	1.0000	0.7555	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	10.1239	76.2028	82.9180	0.0000	0.0000	0.0000	0.0000	755.5110	0.0000	378.0000
0.7575	0.0000	0.0000	1.0000	0.7575	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	11.3697	76.3362	66.6920	0.0000	0.0000	0.0000	0.0000	757.5150	0.0000	379.0000
0.7595	0.0000	0.0000	1.0000	0.7595	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	10.7253	76.4899	76.8586	0.0000	0.0000	0.0000	0.0000	759.5190	0.0000	380.0000
0.7615	0.0000	0.0000	1.0000	0.7615	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	10.8991	76.6399	74.9832	0.0000	0.0000	0.0000	0.0000	761.5230	0.0000	381.0000
0.7635	0.0000	0.0000	1.0000	0.7635	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	9.9280	76.7968	78.4885	0.0000	0.0000	0.0000	0.0000	763.5271	0.0000	382.0000
0.7655	0.0000	0.0000	1.0000	0.7655	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	10.0994	76.9678	85.5019	0.0000	0.0000	0.0000	0.0000	765.5311	0.0000	383.0000
0.7675	0.0000	0.0000	1.0000	0.7675	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	9.1265	77.1399	86.0124	0.0000	0.0000	0.0000	0.0000	767.5351	0.0000	384.0000
0.7695	0.0000	0.0000	1.0000	0.7695	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	10.5758	77.3102	85.1773	0.0000	0.0000	0.0000	0.0000	769.5391	0.0000	385.0000
0.7715	0.0000	0.0000	1.0000	0.7715	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	10.0605	77.4804	85.0736	0.0000	0.0000	0.0000	0.0000	771.5431	0.0000	386.0000
0.7735	0.0000	0.0000	1.0000	0.7735	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	10.2168	77.6475	83.5499	0.0000	0.0000	0.0000	0.0000	773.5471	0.0000	387.0000
0.7756	0.0000	0.0000	1.0000	0.7756	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	9.4551	77.8203	86.4011	0.0000	0.0000	0.0000	0.0000	775.5511	0.0000	388.0000
